mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
0e000001	00040007	00040064	000007e9
0e000000	00040007	00050065	000007ed
0e000001	00040007	00060066	00000841
0e000000	00040007	00070067	00000845
0e000001	00040007	00080068	00000899
0e000000	00040007	00090069	0000089d
0e000001	00040007	000a006a	000008f1
0e000000	00040007	000b006b	000008f5
0e000000	00040007	000c006c	0000094d
0e000001	00040007	000d006d	000009a1
0e000000	00040007	000e006e	000009a5
0e000001	00040007	000f006f	00000949
0f000000	00000002	00000070	00000841
0f000001	00000002	00010071	00000845
0f000000	00000002	00020072	00000899
0f000001	00000002	00030073	0000089d
0f000000	00000002	00040074	000008f1
0f000001	00000002	00050075	000008f5
0f000000	00000002	00060076	00000949
0f000001	00000002	00070077	0000094d
0f000000	00000002	00080078	000009a1
0f000001	00000002	00090079	000009a5
0f000000	00000002	000a007a	000009f9
