mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
00001100	00020001	00030004	00000ce6
00001100	00020000	00030005	00000cf2
00001100	00020001	00030006	00000d1e
00001100	00020000	00030007	00000d2a
00001200	00030000	00030008	00000d9b
00001200	00030001	00030009	00000da7
00001200	00030000	0003000a	00000dd3
00001200	00030001	0003000b	00000ddf
00001300	00040001	0002000c	00000e50
00001300	00040000	0002000d	00000e5c
00001300	00040001	0002000e	00000e88
00001300	00040000	0002000f	00000e94
00001400	00000001	00020010	00000f04
00001400	00000000	00020011	00000f10
00001400	00000001	00020012	00000f3c
00001400	00000000	00020013	00000f48
00001500	00010000	00050014	00000fb9
00001500	00010001	00050015	00000fc5
00001500	00010000	00050016	00000ff1
00001500	00010001	00050017	00000ffd
00001600	00020001	00040018	0000106e
00001600	00020000	00040019	0000107a
00001600	00020001	0004001a	000010a6
00001600	00020000	0004001b	000010b2
00001700	00030000	0004001c	00001123
00001700	00030001	0004001d	0000112f
00001700	00030000	0004001e	0000115b
00001700	00030001	0004001f	00001167
00001800	00040001	00030020	000011d8
00001800	00040000	00030021	000011e4
00001800	00040001	00030022	00001210
00001800	00040000	00030023	0000121c
00001900	00000001	00030024	0000128c
00001900	00000000	00030025	00001298
00001900	00000001	00030026	000012c4
00001900	00000000	00030027	000012d0
00001a00	00010000	00060028	00001341
00001a00	00010001	00060029	0000134d
00001a00	00010000	0006002a	00001379
00001a00	00010001	0006002b	00001385
00001b00	00020001	0005002c	000013f6
00001b00	00020000	0005002d	00001402
00001b00	00020001	0005002e	0000142e
00001b00	00020000	0005002f	0000143a
00001c00	00030000	00050030	000014ab
00001c00	00030001	00050031	000014b7
00001c00	00030000	00050032	000014e3
00001c00	00030001	00050033	000014ef
00001d00	00040001	00040034	00001560
00001d00	00040000	00040035	0000156c
00001d00	00040001	00040036	00001598
00001d00	00040000	00040037	000015a4
00001e00	00000001	00040038	00001614
00001e00	00000000	00040039	00001620
00001e00	00000001	0004003a	0000164c
00001e00	00000000	0004003b	00001658
00001f00	00010000	0007003c	000016c9
00001f00	00010001	0007003d	000016d5
00001f00	00010000	0007003e	00001701
00001f00	00010001	0007003f	0000170d
00002000	00020001	00060000	0000177e
00002000	00020000	00060001	0000178a
00002000	00020001	00060002	000017b6
00002000	00020000	00060003	000017c2
00002100	00030000	00060004	00001833
00002100	00030001	00060005	0000183f
00002100	00030000	00060006	0000186b
00002100	00030001	00060007	00001877
00002200	00040001	00050008	000018e8
00002200	00040000	00050009	000018f4
00002200	00040001	0005000a	00001920
00002200	00040000	0005000b	0000192c
00002300	00000001	0005000c	0000199c
00002300	00000000	0005000d	000019a8
00002300	00000001	0005000e	000019d4
00002300	00000000	0005000f	000019e0
00002400	00010000	00000010	00001a51
00002400	00010001	00000011	00001a5d
00002400	00010000	00000012	00001a89
00002400	00010001	00000013	00001a95
00002500	00020001	00070014	00001b06
00002500	00020000	00070015	00001b12
00002500	00020001	00070016	00001b3e
00002500	00020000	00070017	00001b4a
00002600	00030000	00070018	00001bbb
00002600	00030001	00070019	00001bc7
00002600	00030000	0007001a	00001bf3
00002600	00030001	0007001b	00001bff
00002700	00040001	0006001c	00001c70
00002700	00040000	0006001d	00001c7c
00002700	00040001	0006001e	00001ca8
00002700	00040000	0006001f	00001cb4
00002800	00000001	00060020	00001d24
00002800	00000000	00060021	00001d30
00002800	00000001	00060022	00001d5c
00002800	00000000	00060023	00001d68
00002900	00010000	00010024	00001dd9
