mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
     0:	       0	-0.447214	0.894427	       1
     4:	0.444444	-0.555556	0.666667	       1
     8:	0.502956	-0.565825	0.628695	       1
    12:	 0.52573	-0.56954	0.613351	       1
    16:	0.537834	-0.571449	0.605063	       1
    20:	0.545342	-0.572609	0.599876	       1
    24:	0.550453	-0.573388	0.596324	       1
    28:	0.554157	-0.573948	0.593739	       1
    32:	0.556964	-0.574369	0.591774	       1
    36:	0.559165	-0.574698	 0.59023	       1
    40:	0.560938	-0.574961	0.588984	       1
    44:	0.562395	-0.575177	0.587958	       1
    48:	0.563615	-0.575357	0.587099	       1
    52:	0.564651	-0.575509	0.586368	       1
    56:	0.565541	-0.57564	0.585739	       1
    60:	0.566315	-0.575754	0.585192	       1
    64:	0.566994	-0.575853	0.584712	       1
    68:	0.567594	-0.575941	0.584288	       1
    72:	0.568128	-0.576019	0.583909	       1
    76:	0.568607	-0.576089	 0.58357	       1
    80:	0.569038	-0.576151	0.583264	       1
    84:	0.569429	-0.576208	0.582987	       1
    88:	0.569785	-0.57626	0.582735	       1
    92:	 0.57011	-0.576307	0.582504	       1
    96:	0.570409	-0.576351	0.582292	       1
   100:	0.570684	-0.576391	0.582097	       1
   104:	0.570938	-0.576427	0.581917	       1
   108:	0.571173	-0.576461	 0.58175	       1
   112:	0.571391	-0.576493	0.581595	       1
   116:	0.571595	-0.576523	 0.58145	       1
   120:	0.571785	-0.57655	0.581315	       1
   124:	0.571963	-0.576576	0.581188	       1
   128:	 0.57213	 -0.5766	 0.58107	       1
   132:	0.572287	-0.576623	0.580958	       1
   136:	0.572435	-0.576644	0.580853	       1
   140:	0.572574	-0.576664	0.580754	       1
   144:	0.572706	-0.576683	 0.58066	       1
   148:	0.572831	-0.576701	0.580572	       1
   152:	0.572949	-0.576718	0.580488	       1
   156:	0.573061	-0.576734	0.580408	       1
   160:	0.573168	-0.57675	0.580332	       1
   164:	0.573269	-0.576764	 0.58026	       1
   168:	0.573366	-0.576778	0.580191	       1
   172:	0.573458	-0.576792	0.580126	       1
   176:	0.573546	-0.576804	0.580063	       1
   180:	 0.57363	-0.576816	0.580003	       1
   184:	 0.57371	-0.576828	0.579946	       1
   188:	0.573787	-0.576839	0.579891	       1
   192:	0.573861	-0.57685	0.579839	       1
   196:	0.573932	-0.57686	0.579788	       1
   200:	   0.574	-0.57687	 0.57974	       1
   204:	0.574065	-0.576879	0.579693	       1
   208:	0.574128	-0.576888	0.579648	       1
   212:	0.574188	-0.576897	0.579605	       1
   216:	0.574247	-0.576905	0.579564	       1
   220:	0.574303	-0.576913	0.579524	       1
   224:	0.574357	-0.576921	0.579485	       1
   228:	0.574409	-0.576929	0.579448	       1
   232:	 0.57446	-0.576936	0.579412	       1
   236:	0.574509	-0.576943	0.579377	       1
   240:	0.574556	-0.57695	0.579344	       1
   244:	0.574601	-0.576956	0.579311	       1
   248:	0.574646	-0.576963	 0.57928	       1
   252:	0.574688	-0.576969	0.579249	       1
   256:	 0.57473	-0.576975	 0.57922	       1
   260:	 0.57477	-0.576981	0.579191	       1
   264:	0.574809	-0.576986	0.579163	       1
   268:	0.574847	-0.576992	0.579136	       1
   272:	0.574883	-0.576997	 0.57911	       1
   276:	0.574919	-0.577002	0.579085	       1
   280:	0.574953	-0.577007	 0.57906	       1
   284:	0.574987	-0.577012	0.579036	       1
   288:	 0.57502	-0.577016	0.579013	       1
   292:	0.575052	-0.577021	 0.57899	       1
   296:	0.575083	-0.577025	0.578968	       1
   300:	0.575113	-0.57703	0.578947	       1
   304:	0.575142	-0.577034	0.578926	       1
   308:	0.575171	-0.577038	0.578906	       1
   312:	0.575199	-0.577042	0.578886	       1
   316:	0.575226	-0.577046	0.578866	       1
   320:	0.575252	-0.57705	0.578847	       1
   324:	0.575278	-0.577053	0.578829	       1
   328:	0.575303	-0.577057	0.578811	       1
   332:	0.575328	-0.577061	0.578794	       1
   336:	0.575352	-0.577064	0.578776	       1
   340:	0.575375	-0.577067	 0.57876	       1
   344:	0.575398	-0.577071	0.578743	       1
   348:	 0.57542	-0.577074	0.578727	       1
   352:	0.575442	-0.577077	0.578712	       1
   356:	0.575464	-0.57708	0.578697	       1
   360:	0.575485	-0.577083	0.578682	       1
   364:	0.575505	-0.577086	0.578667	       1
   368:	0.575525	-0.577089	0.578653	       1
   372:	0.575545	-0.577092	0.578639	       1
   376:	0.575564	-0.577095	0.578625	       1
   380:	0.575583	-0.577097	0.578612	       1
   384:	0.575601	 -0.5771	0.578599	       1
   388:	0.575619	-0.577102	0.578586	       1
   392:	0.575637	-0.577105	0.578573	       1
   396:	0.575654	-0.577107	0.578561	       1
   400:	0.575671	-0.57711	0.578549	       1
   404:	0.575687	-0.577112	0.578537	       1
   408:	0.575704	-0.577115	0.578526	       1
   412:	0.575719	-0.577117	0.578514	       1
   416:	0.575735	-0.577119	0.578503	       1
   420:	 0.57575	-0.577121	0.578492	       1
   424:	0.575766	-0.577123	0.578481	       1
   428:	 0.57578	-0.577126	0.578471	       1
   432:	0.575795	-0.577128	0.578461	       1
   436:	0.575809	-0.57713	 0.57845	       1
   440:	0.575823	-0.577132	 0.57844	       1
   444:	0.575837	-0.577134	0.578431	       1
   448:	 0.57585	-0.577136	0.578421	       1
   452:	0.575863	-0.577138	0.578412	       1
   456:	0.575876	-0.577139	0.578402	       1
   460:	0.575889	-0.577141	0.578393	       1
   464:	0.575902	-0.577143	0.578384	       1
   468:	0.575914	-0.577145	0.578375	       1
   472:	0.575926	-0.577146	0.578367	       1
   476:	0.575938	-0.577148	0.578358	       1
   480:	 0.57595	-0.57715	 0.57835	       1
   484:	0.575962	-0.577152	0.578342	       1
   488:	0.575973	-0.577153	0.578333	       1
   492:	0.575984	-0.577155	0.578326	       1
   496:	0.575995	-0.577156	0.578318	       1
   500:	0.576006	-0.577158	 0.57831	       1
   504:	0.576017	-0.577159	0.578302	       1
   508:	0.576027	-0.577161	0.578295	       1
   512:	0.576037	-0.577162	0.578287	       1
   516:	0.576047	-0.577164	 0.57828	       1
   520:	0.576058	-0.577165	0.578273	       1
   524:	0.576067	-0.577167	0.578266	       1
   528:	0.576077	-0.577168	0.578259	       1
   532:	0.576087	-0.577169	0.578252	       1
   536:	0.576096	-0.577171	0.578246	       1
   540:	0.576105	-0.577172	0.578239	       1
   544:	0.576114	-0.577173	0.578233	       1
   548:	0.576123	-0.577175	0.578226	       1
   552:	0.576132	-0.577176	 0.57822	       1
   556:	0.576141	-0.577177	0.578214	       1
   560:	 0.57615	-0.577178	0.578207	       1
   564:	0.576158	-0.57718	0.578201	       1
   568:	0.576167	-0.577181	0.578195	       1
   572:	0.576175	-0.577182	0.578189	       1
   576:	0.576183	-0.577183	0.578184	       1
   580:	0.576191	-0.577184	0.578178	       1
   584:	0.576199	-0.577186	0.578172	       1
   588:	0.576207	-0.577187	0.578167	       1
   592:	0.576214	-0.577188	0.578161	       1
   596:	0.576222	-0.577189	0.578156	       1
   600:	 0.57623	-0.57719	 0.57815	       1
   604:	0.576237	-0.577191	0.578145	       1
   608:	0.576244	-0.577192	 0.57814	       1
   612:	0.576252	-0.577193	0.578135	       1
   616:	0.576259	-0.577194	 0.57813	       1
   620:	0.576266	-0.577195	0.578125	       1
   624:	0.576273	-0.577196	 0.57812	       1
   628:	0.576279	-0.577197	0.578115	       1
   632:	0.576286	-0.577198	 0.57811	       1
   636:	0.576293	-0.577199	0.578105	       1
   640:	0.576299	 -0.5772	  0.5781	       1
   644:	0.576306	-0.577201	0.578096	       1
   648:	0.576312	-0.577202	0.578091	       1
   652:	0.576319	-0.577203	0.578087	       1
   656:	0.576325	-0.577204	0.578082	       1
   660:	0.576331	-0.577205	0.578078	       1
   664:	0.576337	-0.577205	0.578073	       1
   668:	0.576343	-0.577206	0.578069	       1
   672:	0.576349	-0.577207	0.578065	       1
   676:	0.576355	-0.577208	0.578061	       1
   680:	0.576361	-0.577209	0.578056	       1
   684:	0.576367	-0.57721	0.578052	       1
   688:	0.576373	-0.57721	0.578048	       1
   692:	0.576378	-0.577211	0.578044	       1
   696:	0.576384	-0.577212	 0.57804	       1
   700:	0.576389	-0.577213	0.578036	       1
   704:	0.576395	-0.577214	0.578032	       1
   708:	  0.5764	-0.577214	0.578029	       1
   712:	0.576406	-0.577215	0.578025	       1
   716:	0.576411	-0.577216	0.578021	       1
   720:	0.576416	-0.577217	0.578017	       1
   724:	0.576421	-0.577217	0.578014	       1
   728:	0.576426	-0.577218	 0.57801	       1
   732:	0.576431	-0.577219	0.578006	       1
   736:	0.576436	-0.57722	0.578003	       1
   740:	0.576441	-0.57722	0.577999	       1
   744:	0.576446	-0.577221	0.577996	       1
   748:	0.576451	-0.577222	0.577992	       1
   752:	0.576456	-0.577222	0.577989	       1
   756:	 0.57646	-0.577223	0.577986	       1
   760:	0.576465	-0.577224	0.577982	       1
   764:	 0.57647	-0.577224	0.577979	       1
   768:	0.576474	-0.577225	0.577976	       1
   772:	0.576479	-0.577226	0.577972	       1
   776:	0.576483	-0.577226	0.577969	       1
   780:	0.576488	-0.577227	0.577966	       1
   784:	0.576492	-0.577228	0.577963	       1
   788:	0.576497	-0.577228	 0.57796	       1
   792:	0.576501	-0.577229	0.577957	       1
   796:	0.576505	-0.577229	0.577954	       1
   800:	0.576509	-0.57723	0.577951	       1
   804:	0.576514	-0.577231	0.577948	       1
   808:	0.576518	-0.577231	0.577945	       1
   812:	0.576522	-0.577232	0.577942	       1
   816:	0.576526	-0.577232	0.577939	       1
   820:	 0.57653	-0.577233	0.577936	       1
   824:	0.576534	-0.577233	0.577933	       1
   828:	0.576538	-0.577234	 0.57793	       1
   832:	0.576542	-0.577235	0.577928	       1
   836:	0.576546	-0.577235	0.577925	       1
   840:	0.576549	-0.577236	0.577922	       1
   844:	0.576553	-0.577236	0.577919	       1
   848:	0.576557	-0.577237	0.577917	       1
   852:	0.576561	-0.577237	0.577914	       1
   856:	0.576564	-0.577238	0.577911	       1
   860:	0.576568	-0.577238	0.577909	       1
   864:	0.576572	-0.577239	0.577906	       1
   868:	0.576575	-0.577239	0.577904	       1
   872:	0.576579	-0.57724	0.577901	       1
   876:	0.576582	-0.57724	0.577899	       1
   880:	0.576586	-0.577241	0.577896	       1
   884:	0.576589	-0.577241	0.577894	       1
   888:	0.576593	-0.577242	0.577891	       1
   892:	0.576596	-0.577242	0.577889	       1
   896:	0.576599	-0.577243	0.577886	       1
   900:	0.576603	-0.577243	0.577884	       1
   904:	0.576606	-0.577244	0.577882	       1
   908:	0.576609	-0.577244	0.577879	       1
   912:	0.576613	-0.577245	0.577877	       1
   916:	0.576616	-0.577245	0.577875	       1
   920:	0.576619	-0.577246	0.577872	       1
   924:	0.576622	-0.577246	 0.57787	       1
   928:	0.576625	-0.577247	0.577868	       1
   932:	0.576628	-0.577247	0.577866	       1
   936:	0.576631	-0.577248	0.577864	       1
   940:	0.576634	-0.577248	0.577861	       1
   944:	0.576638	-0.577248	0.577859	       1
   948:	 0.57664	-0.577249	0.577857	       1
   952:	0.576643	-0.577249	0.577855	       1
   956:	0.576646	-0.57725	0.577853	       1
   960:	0.576649	-0.57725	0.577851	       1
   964:	0.576652	-0.57725	0.577849	       1
   968:	0.576655	-0.577251	0.577847	       1
