mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
  1032:	0.499274	-0.499758	0.500242	-0.500725
  1036:	0.499277	-0.499759	0.500241	-0.500723
  1040:	 0.49928	-0.49976	 0.50024	-0.50072
  1044:	0.499282	-0.499761	0.500239	-0.500717
  1048:	0.499285	-0.499762	0.500238	-0.500714
  1052:	0.499288	-0.499762	0.500237	-0.500712
  1056:	 0.49929	-0.499763	0.500236	-0.500709
  1060:	0.499293	-0.499764	0.500235	-0.500706
  1064:	0.499296	-0.499765	0.500234	-0.500704
  1068:	0.499298	-0.499766	0.500233	-0.500701
  1072:	0.499301	-0.499767	0.500233	-0.500698
  1076:	0.499304	-0.499768	0.500232	-0.500696
  1080:	0.499306	-0.499769	0.500231	-0.500693
  1084:	0.499309	-0.499769	 0.50023	-0.500691
  1088:	0.499311	-0.49977	0.500229	-0.500688
  1092:	0.499314	-0.499771	0.500228	-0.500686
  1096:	0.499316	-0.499772	0.500228	-0.500683
  1100:	0.499319	-0.499773	0.500227	-0.500681
  1104:	0.499321	-0.499774	0.500226	-0.500678
  1108:	0.499324	-0.499774	0.500225	-0.500676
  1112:	0.499326	-0.499775	0.500224	-0.500673
  1116:	0.499329	-0.499776	0.500223	-0.500671
  1120:	0.499331	-0.499777	0.500223	-0.500668
  1124:	0.499333	-0.499778	0.500222	-0.500666
  1128:	0.499336	-0.499778	0.500221	-0.500664
  1132:	0.499338	-0.499779	 0.50022	-0.500661
  1136:	 0.49934	-0.49978	 0.50022	-0.500659
  1140:	0.499343	-0.499781	0.500219	-0.500657
  1144:	0.499345	-0.499782	0.500218	-0.500655
  1148:	0.499347	-0.499782	0.500217	-0.500652
  1152:	 0.49935	-0.499783	0.500216	-0.50065
  1156:	0.499352	-0.499784	0.500216	-0.500648
  1160:	0.499354	-0.499785	0.500215	-0.500646
  1164:	0.499356	-0.499785	0.500214	-0.500643
  1168:	0.499358	-0.499786	0.500214	-0.500641
  1172:	0.499361	-0.499787	0.500213	-0.500639
  1176:	0.499363	-0.499787	0.500212	-0.500637
  1180:	0.499365	-0.499788	0.500211	-0.500635
  1184:	0.499367	-0.499789	0.500211	-0.500632
  1188:	0.499369	-0.49979	 0.50021	-0.50063
  1192:	0.499371	-0.49979	0.500209	-0.500628
  1196:	0.499373	-0.499791	0.500209	-0.500626
  1200:	0.499376	-0.499792	0.500208	-0.500624
  1204:	0.499378	-0.499792	0.500207	-0.500622
  1208:	 0.49938	-0.499793	0.500206	-0.50062
  1212:	0.499382	-0.499794	0.500206	-0.500618
  1216:	0.499384	-0.499794	0.500205	-0.500616
  1220:	0.499386	-0.499795	0.500204	-0.500614
  1224:	0.499388	-0.499796	0.500204	-0.500612
  1228:	 0.49939	-0.499796	0.500203	-0.50061
  1232:	0.499392	-0.499797	0.500202	-0.500608
  1236:	0.499394	-0.499798	0.500202	-0.500606
  1240:	0.499396	-0.499798	0.500201	-0.500604
  1244:	0.499398	-0.499799	0.500201	-0.500602
  1248:	  0.4994	 -0.4998	  0.5002	 -0.5006
  1252:	0.499402	 -0.4998	0.500199	-0.500598
  1256:	0.499403	-0.499801	0.500199	-0.500596
  1260:	0.499405	-0.499802	0.500198	-0.500594
  1264:	0.499407	-0.499802	0.500197	-0.500592
  1268:	0.499409	-0.499803	0.500197	-0.500591
  1272:	0.499411	-0.499804	0.500196	-0.500589
  1276:	0.499413	-0.499804	0.500196	-0.500587
  1280:	0.499415	-0.499805	0.500195	-0.500585
  1284:	0.499416	-0.499805	0.500194	-0.500583
  1288:	0.499418	-0.499806	0.500194	-0.500581
  1292:	 0.49942	-0.499807	0.500193	-0.50058
  1296:	0.499422	-0.499807	0.500192	-0.500578
  1300:	0.499424	-0.499808	0.500192	-0.500576
  1304:	0.499425	-0.499808	0.500191	-0.500574
  1308:	0.499427	-0.499809	0.500191	-0.500573
  1312:	0.499429	-0.499809	 0.50019	-0.500571
  1316:	0.499431	-0.49981	 0.50019	-0.500569
  1320:	0.499432	-0.499811	0.500189	-0.500567
  1324:	0.499434	-0.499811	0.500188	-0.500566
  1328:	0.499436	-0.499812	0.500188	-0.500564
  1332:	0.499437	-0.499812	0.500187	-0.500562
  1336:	0.499439	-0.499813	0.500187	-0.500561
  1340:	0.499441	-0.499813	0.500186	-0.500559
  1344:	0.499442	-0.499814	0.500186	-0.500557
  1348:	0.499444	-0.499815	0.500185	-0.500556
  1352:	0.499446	-0.499815	0.500185	-0.500554
  1356:	0.499447	-0.499816	0.500184	-0.500552
  1360:	0.499449	-0.499816	0.500183	-0.500551
  1364:	0.499451	-0.499817	0.500183	-0.500549
  1368:	0.499452	-0.499817	0.500182	-0.500547
  1372:	0.499454	-0.499818	0.500182	-0.500546
  1376:	0.499455	-0.499818	0.500181	-0.500544
  1380:	0.499457	-0.499819	0.500181	-0.500543
  1384:	0.499459	-0.499819	 0.50018	-0.500541
  1388:	 0.49946	-0.49982	 0.50018	-0.50054
  1392:	0.499462	-0.49982	0.500179	-0.500538
  1396:	0.499463	-0.499821	0.500179	-0.500537
  1400:	0.499465	-0.499821	0.500178	-0.500535
  1404:	0.499466	-0.499822	0.500178	-0.500533
  1408:	0.499468	-0.499822	0.500177	-0.500532
  1412:	0.499469	-0.499823	0.500177	-0.50053
  1416:	0.499471	-0.499823	0.500176	-0.500529
  1420:	0.499472	-0.499824	0.500176	-0.500527
  1424:	0.499474	-0.499824	0.500175	-0.500526
  1428:	0.499475	-0.499825	0.500175	-0.500525
  1432:	0.499477	-0.499825	0.500174	-0.500523
  1436:	0.499478	-0.499826	0.500174	-0.500522
  1440:	 0.49948	-0.499826	0.500173	-0.50052
  1444:	0.499481	-0.499827	0.500173	-0.500519
  1448:	0.499482	-0.499827	0.500172	-0.500517
  1452:	0.499484	-0.499828	0.500172	-0.500516
  1456:	0.499485	-0.499828	0.500171	-0.500514
  1460:	0.499487	-0.499829	0.500171	-0.500513
  1464:	0.499488	-0.499829	 0.50017	-0.500512
  1468:	0.499489	-0.49983	 0.50017	-0.50051
  1472:	0.499491	-0.49983	 0.50017	-0.500509
  1476:	0.499492	-0.499831	0.500169	-0.500507
  1480:	0.499494	-0.499831	0.500169	-0.500506
  1484:	0.499495	-0.499832	0.500168	-0.500505
  1488:	0.499496	-0.499832	0.500168	-0.500503
  1492:	0.499498	-0.499832	0.500167	-0.500502
  1496:	0.499499	-0.499833	0.500167	-0.500501
  1500:	  0.4995	-0.499833	0.500166	-0.500499
  1504:	0.499502	-0.499834	0.500166	-0.500498
  1508:	0.499503	-0.499834	0.500165	-0.500497
  1512:	0.499504	-0.499835	0.500165	-0.500495
  1516:	0.499506	-0.499835	0.500165	-0.500494
  1520:	0.499507	-0.499836	0.500164	-0.500493
  1524:	0.499508	-0.499836	0.500164	-0.500491
  1528:	0.499509	-0.499836	0.500163	-0.50049
  1532:	0.499511	-0.499837	0.500163	-0.500489
  1536:	0.499512	-0.499837	0.500162	-0.500488
  1540:	0.499513	-0.499838	0.500162	-0.500486
  1544:	0.499515	-0.499838	0.500162	-0.500485
  1548:	0.499516	-0.499839	0.500161	-0.500484
  1552:	0.499517	-0.499839	0.500161	-0.500483
  1556:	0.499518	-0.499839	 0.50016	-0.500481
  1560:	 0.49952	-0.49984	 0.50016	-0.50048
  1564:	0.499521	-0.49984	 0.50016	-0.500479
  1568:	0.499522	-0.499841	0.500159	-0.500478
  1572:	0.499523	-0.499841	0.500159	-0.500477
  1576:	0.499524	-0.499841	0.500158	-0.500475
  1580:	0.499526	-0.499842	0.500158	-0.500474
  1584:	0.499527	-0.499842	0.500158	-0.500473
  1588:	0.499528	-0.499843	0.500157	-0.500472
  1592:	0.499529	-0.499843	0.500157	-0.500471
  1596:	 0.49953	-0.499843	0.500156	-0.500469
  1600:	0.499532	-0.499844	0.500156	-0.500468
  1604:	0.499533	-0.499844	0.500156	-0.500467
  1608:	0.499534	-0.499845	0.500155	-0.500466
  1612:	0.499535	-0.499845	0.500155	-0.500465
  1616:	0.499536	-0.499845	0.500154	-0.500464
  1620:	0.499537	-0.499846	0.500154	-0.500462
  1624:	0.499539	-0.499846	0.500154	-0.500461
  1628:	 0.49954	-0.499846	0.500153	-0.50046
  1632:	0.499541	-0.499847	0.500153	-0.500459
  1636:	0.499542	-0.499847	0.500153	-0.500458
  1640:	0.499543	-0.499848	0.500152	-0.500457
  1644:	0.499544	-0.499848	0.500152	-0.500456
  1648:	0.499545	-0.499848	0.500151	-0.500455
  1652:	0.499546	-0.499849	0.500151	-0.500453
  1656:	0.499547	-0.499849	0.500151	-0.500452
  1660:	0.499548	-0.499849	 0.50015	-0.500451
  1664:	 0.49955	-0.49985	 0.50015	-0.50045
  1668:	0.499551	-0.49985	 0.50015	-0.500449
  1672:	0.499552	-0.49985	0.500149	-0.500448
  1676:	0.499553	-0.499851	0.500149	-0.500447
  1680:	0.499554	-0.499851	0.500149	-0.500446
  1684:	0.499555	-0.499852	0.500148	-0.500445
  1688:	0.499556	-0.499852	0.500148	-0.500444
  1692:	0.499557	-0.499852	0.500148	-0.500443
  1696:	0.499558	-0.499853	0.500147	-0.500442
  1700:	0.499559	-0.499853	0.500147	-0.500441
  1704:	 0.49956	-0.499853	0.500147	-0.50044
  1708:	0.499561	-0.499854	0.500146	-0.500439
  1712:	0.499562	-0.499854	0.500146	-0.500438
  1716:	0.499563	-0.499854	0.500145	-0.500437
  1720:	0.499564	-0.499855	0.500145	-0.500436
  1724:	0.499565	-0.499855	0.500145	-0.500435
  1728:	0.499566	-0.499855	0.500144	-0.500434
  1732:	0.499567	-0.499856	0.500144	-0.500433
  1736:	0.499568	-0.499856	0.500144	-0.500432
  1740:	0.499569	-0.499856	0.500143	-0.500431
  1744:	 0.49957	-0.499857	0.500143	-0.50043
  1748:	0.499571	-0.499857	0.500143	-0.500429
  1752:	0.499572	-0.499857	0.500142	-0.500428
  1756:	0.499573	-0.499858	0.500142	-0.500427
  1760:	0.499574	-0.499858	0.500142	-0.500426
  1764:	0.499575	-0.499858	0.500142	-0.500425
  1768:	0.499576	-0.499859	0.500141	-0.500424
  1772:	0.499577	-0.499859	0.500141	-0.500423
  1776:	0.499578	-0.499859	0.500141	-0.500422
  1780:	0.499579	-0.49986	 0.50014	-0.500421
  1784:	 0.49958	-0.49986	 0.50014	-0.50042
  1788:	0.499581	-0.49986	 0.50014	-0.500419
  1792:	0.499582	-0.499861	0.500139	-0.500418
  1796:	0.499583	-0.499861	0.500139	-0.500417
  1800:	0.499584	-0.499861	0.500139	-0.500416
  1804:	0.499585	-0.499861	0.500138	-0.500415
  1808:	0.499585	-0.499862	0.500138	-0.500414
  1812:	0.499586	-0.499862	0.500138	-0.500413
  1816:	0.499587	-0.499862	0.500137	-0.500413
  1820:	0.499588	-0.499863	0.500137	-0.500412
  1824:	0.499589	-0.499863	0.500137	-0.500411
  1828:	 0.49959	-0.499863	0.500137	-0.50041
  1832:	0.499591	-0.499864	0.500136	-0.500409
  1836:	0.499592	-0.499864	0.500136	-0.500408
  1840:	0.499593	-0.499864	0.500136	-0.500407
  1844:	0.499594	-0.499864	0.500135	-0.500406
  1848:	0.499594	-0.499865	0.500135	-0.500405
  1852:	0.499595	-0.499865	0.500135	-0.500405
  1856:	0.499596	-0.499865	0.500134	-0.500404
  1860:	0.499597	-0.499866	0.500134	-0.500403
  1864:	0.499598	-0.499866	0.500134	-0.500402
  1868:	0.499599	-0.499866	0.500134	-0.500401
  1872:	  0.4996	-0.499866	0.500133	 -0.5004
  1876:	  0.4996	-0.499867	0.500133	-0.500399
  1880:	0.499601	-0.499867	0.500133	-0.500399
  1884:	0.499602	-0.499867	0.500133	-0.500398
  1888:	0.499603	-0.499868	0.500132	-0.500397
  1892:	0.499604	-0.499868	0.500132	-0.500396
  1896:	0.499605	-0.499868	0.500132	-0.500395
  1900:	0.499605	-0.499868	0.500131	-0.500394
  1904:	0.499606	-0.499869	0.500131	-0.500394
  1908:	0.499607	-0.499869	0.500131	-0.500393
  1912:	0.499608	-0.499869	0.500131	-0.500392
  1916:	0.499609	-0.49987	 0.50013	-0.500391
  1920:	 0.49961	-0.49987	 0.50013	-0.50039
  1924:	 0.49961	-0.49987	 0.50013	-0.500389
  1928:	0.499611	-0.49987	 0.50013	-0.500389
  1932:	0.499612	-0.499871	0.500129	-0.500388
  1936:	0.499613	-0.499871	0.500129	-0.500387
  1940:	0.499614	-0.499871	0.500129	-0.500386
  1944:	0.499614	-0.499871	0.500128	-0.500385
  1948:	0.499615	-0.499872	0.500128	-0.500385
  1952:	0.499616	-0.499872	0.500128	-0.500384
  1956:	0.499617	-0.499872	0.500128	-0.500383
  1960:	0.499618	-0.499872	0.500127	-0.500382
  1964:	0.499618	-0.499873	0.500127	-0.500382
  1968:	0.499619	-0.499873	0.500127	-0.500381
  1972:	 0.49962	-0.499873	0.500127	-0.50038
  1976:	0.499621	-0.499874	0.500126	-0.500379
  1980:	0.499621	-0.499874	0.500126	-0.500378
  1984:	0.499622	-0.499874	0.500126	-0.500378
  1988:	0.499623	-0.499874	0.500126	-0.500377
  1992:	0.499624	-0.499875	0.500125	-0.500376
  1996:	0.499624	-0.499875	0.500125	-0.500375
  2000:	0.499625	-0.499875	0.500125	-0.500375
  2004:	0.499626	-0.499875	0.500125	-0.500374
  2008:	0.499627	-0.499876	0.500124	-0.500373
  2012:	0.499627	-0.499876	0.500124	-0.500372
  2016:	0.499628	-0.499876	0.500124	-0.500372
  2020:	0.499629	-0.499876	0.500124	-0.500371
  2024:	 0.49963	-0.499876	0.500123	-0.50037
  2028:	 0.49963	-0.499877	0.500123	-0.500369
  2032:	0.499631	-0.499877	0.500123	-0.500369
  2036:	0.499632	-0.499877	0.500123	-0.500368
  2040:	0.499633	-0.499877	0.500122	-0.500367
  2044:	0.499633	-0.499878	0.500122	-0.500367
  2048:	0.499634	-0.499878	0.500122	-0.500366
  2052:	0.499635	-0.499878	0.500122	-0.500365
  2056:	0.499635	-0.499878	0.500121	-0.500364
